achr,astart,aend,bchr,bstart,bend,size,sizebins,binsize,dil_size1,dil_iter1,dil_size2,dil_iter2,inter_z_thresh,kernel_size
chr1,189312000.0,189440000.0,chr1,189568000.0,189696000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,189824000.0,189984000.0,chr1,189792000.0,189952000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,189952000.0,190080000.0,chr1,189952000.0,190080000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,190240000.0,190400000.0,chr1,190208000.0,190368000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,190560000.0,190720000.0,chr1,190560000.0,190688000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,190816000.0,190880000.0,chr1,190560000.0,190624000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,190784000.0,190912000.0,chr1,190752000.0,190912000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,190528000.0,190688000.0,chr1,190784000.0,190912000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,191008000.0,191072000.0,chr1,191008000.0,191040000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,191104000.0,191136000.0,chr1,191072000.0,191136000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,191168000.0,191296000.0,chr1,191136000.0,191264000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,191424000.0,191584000.0,chr1,191392000.0,191552000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,191712000.0,191744000.0,chr1,191456000.0,191520000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,191648000.0,191776000.0,chr1,191648000.0,191776000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,191456000.0,191552000.0,chr1,191680000.0,191872000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,191776000.0,191968000.0,chr1,191744000.0,191936000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,192032000.0,192096000.0,chr1,191776000.0,191872000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,191616000.0,191712000.0,chr1,191840000.0,191936000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,191968000.0,192128000.0,chr1,191936000.0,192096000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,191744000.0,191904000.0,chr1,192000000.0,192128000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,192256000.0,192672000.0,chr1,192224000.0,192672000.0,416000.0,13,32000.0,1,1,1,1,0.5,11
chr1,191840000.0,191904000.0,chr1,192288000.0,192384000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,193280000.0,193376000.0,chr1,192352000.0,192416000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,193536000.0,193760000.0,chr1,192320000.0,192576000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,193408000.0,193760000.0,chr1,192416000.0,192768000.0,352000.0,11,32000.0,1,1,1,1,0.5,11
chr1,193792000.0,193952000.0,chr1,192448000.0,192576000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,192288000.0,192384000.0,chr1,192512000.0,192608000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,193184000.0,193568000.0,chr1,192512000.0,192800000.0,384000.0,12,32000.0,1,1,1,1,0.5,11
chr1,192800000.0,192928000.0,chr1,192768000.0,192928000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,192992000.0,193152000.0,chr1,192992000.0,193152000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,192832000.0,192864000.0,chr1,193056000.0,193088000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,192544000.0,192608000.0,chr1,193184000.0,193344000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,193216000.0,193312000.0,chr1,193216000.0,193312000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,193536000.0,193568000.0,chr1,193248000.0,193344000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,192384000.0,192416000.0,chr1,193280000.0,193312000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,193312000.0,193408000.0,chr1,193280000.0,193376000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,192288000.0,192768000.0,chr1,193408000.0,193760000.0,480000.0,15,32000.0,1,1,1,1,0.5,11
chr1,192672000.0,192768000.0,chr1,193408000.0,193536000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,193472000.0,193728000.0,chr1,193440000.0,193728000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,193216000.0,193376000.0,chr1,193472000.0,193600000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,193792000.0,193952000.0,chr1,193600000.0,193728000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,193504000.0,193568000.0,chr1,193696000.0,193728000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,193760000.0,194016000.0,chr1,193760000.0,193984000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,192448000.0,192608000.0,chr1,193792000.0,193920000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,193632000.0,193728000.0,chr1,193792000.0,193920000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,194528000.0,194592000.0,chr1,193856000.0,193920000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,194528000.0,194560000.0,chr1,194016000.0,194048000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,193792000.0,193952000.0,chr1,194080000.0,194208000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,194048000.0,194240000.0,chr1,194048000.0,194208000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,194432000.0,194624000.0,chr1,194400000.0,194624000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,193792000.0,194176000.0,chr1,194432000.0,194624000.0,384000.0,12,32000.0,1,1,1,1,0.5,11
chr1,194976000.0,195072000.0,chr1,194944000.0,195072000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,195136000.0,195328000.0,chr1,195136000.0,195296000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,195168000.0,195264000.0,chr1,195424000.0,195520000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,195392000.0,195584000.0,chr1,195392000.0,195552000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,195424000.0,195520000.0,chr1,195680000.0,195808000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,195680000.0,195840000.0,chr1,195648000.0,195808000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,196640000.0,196768000.0,chr1,196640000.0,196736000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,196864000.0,197088000.0,chr1,196832000.0,197088000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,196928000.0,197088000.0,chr1,197184000.0,197344000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,197184000.0,197408000.0,chr1,197184000.0,197408000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,197856000.0,197952000.0,chr1,197824000.0,197952000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,198592000.0,198784000.0,chr1,198560000.0,198784000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,198912000.0,199008000.0,chr1,198912000.0,198976000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,199072000.0,199232000.0,chr1,199072000.0,199232000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,198912000.0,198976000.0,chr1,199104000.0,199200000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,199424000.0,199584000.0,chr1,199392000.0,199584000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,199744000.0,199776000.0,chr1,199520000.0,199584000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,199552000.0,199584000.0,chr1,199712000.0,199776000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,199744000.0,199840000.0,chr1,199744000.0,199840000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,199840000.0,200000000.0,chr1,199840000.0,199968000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,200224000.0,200288000.0,chr1,200224000.0,200288000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,200416000.0,200704000.0,chr1,200384000.0,200704000.0,288000.0,9,32000.0,1,1,1,1,0.5,11
chr1,199840000.0,199936000.0,chr1,200480000.0,200544000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,200224000.0,200288000.0,chr1,200448000.0,200512000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,200800000.0,200832000.0,chr1,200800000.0,200832000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,201024000.0,201248000.0,chr1,200992000.0,201248000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,201952000.0,202016000.0,chr1,201952000.0,202016000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,202144000.0,202272000.0,chr1,202112000.0,202272000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,202752000.0,202784000.0,chr1,202720000.0,202784000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,203904000.0,203936000.0,chr1,203872000.0,203904000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,204096000.0,204192000.0,chr1,204064000.0,204192000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,203872000.0,203904000.0,chr1,204096000.0,204128000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,204288000.0,204352000.0,chr1,204256000.0,204320000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,204640000.0,204832000.0,chr1,204608000.0,204832000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,206272000.0,206496000.0,chr1,206272000.0,206464000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,206624000.0,206688000.0,chr1,206624000.0,206688000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,206720000.0,206784000.0,chr1,206720000.0,206752000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,207200000.0,207392000.0,chr1,207200000.0,207360000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,207648000.0,207776000.0,chr1,207616000.0,207744000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,207872000.0,208000000.0,chr1,207840000.0,207968000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,208640000.0,208704000.0,chr1,208608000.0,208704000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,208864000.0,208992000.0,chr1,208864000.0,208992000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,209184000.0,209248000.0,chr1,209152000.0,209216000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,209504000.0,209632000.0,chr1,209504000.0,209632000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,209984000.0,210176000.0,chr1,209952000.0,210176000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,210208000.0,210368000.0,chr1,209984000.0,210144000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,210400000.0,210528000.0,chr1,210016000.0,210144000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,210016000.0,210240000.0,chr1,210176000.0,210432000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,210208000.0,210240000.0,chr1,210176000.0,210208000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,210400000.0,210432000.0,chr1,210176000.0,210208000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,210496000.0,210528000.0,chr1,210272000.0,210304000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,210304000.0,210336000.0,chr1,210304000.0,210336000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,209472000.0,209504000.0,chr1,210368000.0,210432000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,209856000.0,209952000.0,chr1,210400000.0,210464000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,210016000.0,210144000.0,chr1,210400000.0,210528000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,210368000.0,210656000.0,chr1,210368000.0,210624000.0,288000.0,9,32000.0,1,1,1,1,0.5,11
chr1,2016000.0,2048000.0,chr1,210432000.0,210464000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,1856000.0,1888000.0,chr1,210496000.0,210560000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,2016000.0,2048000.0,chr1,210496000.0,210560000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,210464000.0,210592000.0,chr1,210848000.0,211008000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,210880000.0,211072000.0,chr1,210848000.0,211072000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,211296000.0,211456000.0,chr1,211296000.0,211456000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,210848000.0,210976000.0,chr1,211360000.0,211456000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,211712000.0,211968000.0,chr1,211712000.0,211968000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,212192000.0,212320000.0,chr1,211744000.0,211872000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,212384000.0,212576000.0,chr1,212352000.0,212544000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,211744000.0,211904000.0,chr1,212448000.0,212608000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,212576000.0,212608000.0,chr1,212544000.0,212576000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,212800000.0,212960000.0,chr1,212768000.0,212960000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,212960000.0,213184000.0,chr1,212960000.0,213152000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,212864000.0,212896000.0,chr1,213088000.0,213120000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,213024000.0,213152000.0,chr1,213248000.0,213472000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,213280000.0,213408000.0,chr1,213248000.0,213376000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,213472000.0,213504000.0,chr1,213472000.0,213504000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,213856000.0,214048000.0,chr1,213856000.0,214048000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,214208000.0,214272000.0,chr1,213952000.0,214016000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,213952000.0,214016000.0,chr1,214176000.0,214272000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,214144000.0,214272000.0,chr1,214144000.0,214240000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,214368000.0,214560000.0,chr1,214368000.0,214560000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,214976000.0,215040000.0,chr1,214432000.0,214496000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,214624000.0,214720000.0,chr1,214624000.0,214720000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,214400000.0,214560000.0,chr1,214944000.0,215072000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,214944000.0,215232000.0,chr1,214912000.0,215232000.0,288000.0,9,32000.0,1,1,1,1,0.5,11
chr1,214784000.0,214816000.0,chr1,214976000.0,215040000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,215616000.0,215776000.0,chr1,215616000.0,215776000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,215904000.0,216064000.0,chr1,215904000.0,216064000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,216096000.0,216224000.0,chr1,216064000.0,216224000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,216704000.0,216896000.0,chr1,216704000.0,216896000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,215968000.0,216032000.0,chr1,216800000.0,216896000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,217024000.0,217184000.0,chr1,216992000.0,217152000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,217312000.0,217376000.0,chr1,217280000.0,217376000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,217632000.0,217856000.0,chr1,217600000.0,217856000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,218048000.0,218176000.0,chr1,218016000.0,218176000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,218272000.0,218304000.0,chr1,218240000.0,218272000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,219744000.0,219968000.0,chr1,219712000.0,219968000.0,224000.0,7,32000.0,1,1,1,1,0.5,11
chr1,220192000.0,220224000.0,chr1,219936000.0,220000000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,219968000.0,220000000.0,chr1,220160000.0,220224000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,220288000.0,220320000.0,chr1,220256000.0,220288000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,220480000.0,220672000.0,chr1,220480000.0,220640000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,220512000.0,220608000.0,chr1,220768000.0,220896000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,220768000.0,221024000.0,chr1,220736000.0,220992000.0,256000.0,8,32000.0,1,1,1,1,0.5,11
chr1,221280000.0,221408000.0,chr1,220864000.0,220928000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,221568000.0,221632000.0,chr1,220896000.0,220960000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,221056000.0,221088000.0,chr1,221024000.0,221056000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,16160000.0,16352000.0,chr1,221056000.0,221216000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,16384000.0,16512000.0,chr1,221056000.0,221216000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,16096000.0,16128000.0,chr1,221184000.0,221216000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,16160000.0,16352000.0,chr1,221248000.0,221408000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,16384000.0,16512000.0,chr1,221248000.0,221408000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,221472000.0,221664000.0,chr1,221472000.0,221664000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,220832000.0,220992000.0,chr1,221504000.0,221664000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,221280000.0,221408000.0,chr1,221536000.0,221600000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,221856000.0,222048000.0,chr1,221824000.0,222016000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,222272000.0,222336000.0,chr1,222240000.0,222304000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,222432000.0,222624000.0,chr1,222400000.0,222624000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,222944000.0,223072000.0,chr1,222912000.0,223072000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,222400000.0,222560000.0,chr1,222976000.0,223104000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,223168000.0,223200000.0,chr1,223136000.0,223168000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,223360000.0,223424000.0,chr1,223328000.0,223424000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,224096000.0,224128000.0,chr1,224064000.0,224096000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,224160000.0,224352000.0,chr1,224128000.0,224352000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,224416000.0,224448000.0,chr1,224384000.0,224416000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,226400000.0,226432000.0,chr1,226368000.0,226400000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,226624000.0,226720000.0,chr1,226624000.0,226688000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,227136000.0,227200000.0,chr1,227104000.0,227200000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,227872000.0,228032000.0,chr1,227872000.0,228000000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,228288000.0,228352000.0,chr1,228288000.0,228320000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,228448000.0,228544000.0,chr1,228448000.0,228512000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,228704000.0,228736000.0,chr1,228672000.0,228704000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,228768000.0,228928000.0,chr1,228768000.0,228896000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,228832000.0,228864000.0,chr1,229312000.0,229408000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,229344000.0,229472000.0,chr1,229312000.0,229472000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,229664000.0,229696000.0,chr1,229344000.0,229376000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,229536000.0,229728000.0,chr1,229536000.0,229728000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,228864000.0,228896000.0,chr1,229632000.0,229664000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,229760000.0,229888000.0,chr1,229728000.0,229856000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,230688000.0,230848000.0,chr1,230656000.0,230816000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,229632000.0,229696000.0,chr1,230880000.0,230912000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,230880000.0,231008000.0,chr1,230880000.0,230976000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,230720000.0,230752000.0,chr1,230912000.0,230944000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,231232000.0,231328000.0,chr1,231200000.0,231328000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,231488000.0,231520000.0,chr1,231264000.0,231296000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,231232000.0,231296000.0,chr1,231456000.0,231552000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,231456000.0,231648000.0,chr1,231424000.0,231648000.0,192000.0,6,32000.0,1,1,1,1,0.5,11
chr1,232096000.0,232160000.0,chr1,232064000.0,232128000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,232416000.0,232544000.0,chr1,232416000.0,232544000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,232864000.0,233024000.0,chr1,232864000.0,232992000.0,160000.0,5,32000.0,1,1,1,1,0.5,11
chr1,233216000.0,233248000.0,chr1,233184000.0,233216000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,233344000.0,233472000.0,chr1,233344000.0,233472000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,233728000.0,233824000.0,chr1,233728000.0,233824000.0,96000.0,3,32000.0,1,1,1,1,0.5,11
chr1,233952000.0,233984000.0,chr1,233920000.0,233984000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,234016000.0,234304000.0,chr1,234016000.0,234272000.0,288000.0,9,32000.0,1,1,1,1,0.5,11
chr1,233920000.0,233952000.0,chr1,234112000.0,234176000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,234496000.0,234560000.0,chr1,234112000.0,234176000.0,64000.0,2,32000.0,1,1,1,1,0.5,11
chr1,234080000.0,234208000.0,chr1,234432000.0,234592000.0,128000.0,4,32000.0,1,1,1,1,0.5,11
chr1,234464000.0,234496000.0,chr1,234432000.0,234464000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,234272000.0,234304000.0,chr1,234496000.0,234528000.0,32000.0,1,32000.0,1,1,1,1,0.5,11
chr1,0.0,234624000.0,chr1,0.0,234624000.0,234624000.0,7332,32000.0,1,1,1,1,0.5,21
chr1,2144000.0,2496000.0,chr1,32000.0,320000.0,352000.0,11,32000.0,1,1,1,1,0.5,21
chr1,64000.0,512000.0,chr1,64000.0,512000.0,448000.0,14,32000.0,1,1,1,1,0.5,21
chr1,608000.0,960000.0,chr1,96000.0,384000.0,352000.0,11,32000.0,1,1,1,1,0.5,21
chr1,1888000.0,1984000.0,chr1,128000.0,224000.0,96000.0,3,32000.0,1,1,1,1,0.5,21
chr1,3424000.0,3520000.0,chr1,128000.0,224000.0,96000.0,3,32000.0,1,1,1,1,0.5,21
chr1,3552000.0,3648000.0,chr1,128000.0,224000.0,96000.0,3,32000.0,1,1,1,1,0.5,21
chr1,96000.0,416000.0,chr1,416000.0,1024000.0,320000.0,10,32000.0,1,1,1,1,0.5,21
chr1,2176000.0,2496000.0,chr1,384000.0,1088000.0,320000.0,10,32000.0,1,1,1,1,0.5,21
chr1,544000.0,1024000.0,chr1,512000.0,992000.0,480000.0,15,32000.0,1,1,1,1,0.5,21
chr1,992000.0,1632000.0,chr1,960000.0,1600000.0,640000.0,20,32000.0,1,1,1,1,0.5,21
chr1,640000.0,768000.0,chr1,1056000.0,1088000.0,128000.0,4,32000.0,1,1,1,1,0.5,21
chr1,1728000.0,2144000.0,chr1,1120000.0,1568000.0,416000.0,13,32000.0,1,1,1,1,0.5,21
chr1,1088000.0,1600000.0,chr1,1696000.0,2176000.0,512000.0,16,32000.0,1,1,1,1,0.5,21
chr1,1696000.0,2752000.0,chr1,1664000.0,2720000.0,1056000.0,33,32000.0,1,1,1,1,0.5,21
chr1,96000.0,288000.0,chr1,1856000.0,2048000.0,192000.0,6,32000.0,1,1,1,1,0.5,21
chr1,64000.0,320000.0,chr1,2144000.0,2464000.0,256000.0,8,32000.0,1,1,1,1,0.5,21
chr1,768000.0,1088000.0,chr1,2208000.0,2464000.0,320000.0,10,32000.0,1,1,1,1,0.5,21
chr1,448000.0,544000.0,chr1,2304000.0,2400000.0,96000.0,3,32000.0,1,1,1,1,0.5,21
chr1,3136000.0,3296000.0,chr1,2368000.0,2464000.0,160000.0,5,32000.0,1,1,1,1,0.5,21
chr1,2848000.0,4384000.0,chr1,2816000.0,4384000.0,1536000.0,48,32000.0,1,1,1,1,0.5,21
chr1,3392000.0,3680000.0,chr1,2912000.0,3232000.0,288000.0,9,32000.0,1,1,1,1,0.5,21
chr1,2592000.0,2624000.0,chr1,2976000.0,3008000.0,32000.0,1,32000.0,1,1,1,1,0.5,21
chr1,2304000.0,2560000.0,chr1,3040000.0,3328000.0,256000.0,8,32000.0,1,1,1,1,0.5,21
chr1,96000.0,288000.0,chr1,3328000.0,3712000.0,192000.0,6,32000.0,1,1,1,1,0.5,21
chr1,2912000.0,3296000.0,chr1,3328000.0,3712000.0,384000.0,12,32000.0,1,1,1,1,0.5,21
chr1,4448000.0,5280000.0,chr1,4416000.0,5280000.0,832000.0,26,32000.0,1,1,1,1,0.5,21
chr1,4128000.0,4288000.0,chr1,4544000.0,4672000.0,160000.0,5,32000.0,1,1,1,1,0.5,21
chr1,5344000.0,6496000.0,chr1,5312000.0,6496000.0,1152000.0,36,32000.0,1,1,1,1,0.5,21
chr1,6048000.0,6208000.0,chr1,5600000.0,5824000.0,160000.0,5,32000.0,1,1,1,1,0.5,21
chr1,5440000.0,5888000.0,chr1,5824000.0,6400000.0,448000.0,14,32000.0,1,1,1,1,0.5,21
chr1,6496000.0,7040000.0,chr1,6496000.0,7008000.0,544000.0,17,32000.0,1,1,1,1,0.5,21
